mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.36441736221313475,0.03567814696922888,0.01638140678405762,0.003935423895352804,0.8,0.1,0.01,3,5,300,1.0,5,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 300, 'reg_alpha': 1, 'reg_lambda': 5, 'subsample': 0.9}",0.7317784256559767,0.7368804664723032,0.7325072886297376,0.750728862973761,0.7301239970824216,0.7364038081628401,0.0075026322513136855,143
0.32189693450927737,0.02057656882040272,0.014256620407104492,0.002188184690883579,0.8,0.1,0.01,4,1,200,0.1,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 1, 'subsample': 0.8}",0.7317784256559767,0.7397959183673469,0.7368804664723032,0.7521865889212828,0.7337709700948213,0.7388824739023462,0.007189393070889476,74
0.3312190055847168,0.029549932192274284,0.015330314636230469,0.0038405477025217783,0.8,0.1,0.01,4,1,200,0.1,1,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 1, 'subsample': 0.9}",0.7325072886297376,0.7434402332361516,0.7339650145772595,0.7543731778425656,0.7286652078774617,0.7385901844326352,0.009268493205857443,79
0.3264779090881348,0.038706345939445184,0.01449723243713379,0.003632506104058437,0.8,0.1,0.01,4,1,200,0.1,5,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.8}",0.7288629737609329,0.7368804664723032,0.7303206997084548,0.7529154518950437,0.7301239970824216,0.7358207177838313,0.008994065032934593,173
0.32486114501953123,0.02831381302444344,0.012943649291992187,0.004011061849180057,0.8,0.1,0.01,4,1,200,0.1,5,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.9}",0.7259475218658892,0.739067055393586,0.7310495626822158,0.7536443148688047,0.7257476294675419,0.7350912168556075,0.010462021695332974,192
0.31833734512329104,0.021701172008114673,0.013311529159545898,0.0038215025210339964,0.8,0.1,0.01,4,1,200,1.0,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 200, 'reg_alpha': 1, 'reg_lambda': 1, 'subsample': 0.8}",0.7295918367346939,0.7412536443148688,0.7332361516034985,0.7529154518950437,0.7352297592997812,0.7384453687695772,0.008162485337622483,81
0.3219247817993164,0.012895467738540684,0.01759481430053711,0.003295806176634972,0.8,0.1,0.01,4,1,200,1.0,1,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 200, 'reg_alpha': 1, 'reg_lambda': 1, 'subsample': 0.9}",0.7317784256559767,0.7412536443148688,0.7339650145772595,0.7543731778425656,0.7286652078774617,0.7380070940536265,0.009173814266867588,90
0.3606875896453857,0.0460789594293639,0.014921045303344727,0.003961839605415776,0.8,0.1,0.01,4,1,200,1.0,5,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 200, 'reg_alpha': 1, 'reg_lambda': 5, 'subsample': 0.8}",0.7259475218658892,0.7332361516034985,0.7332361516034985,0.7551020408163265,0.7286652078774617,0.7352374147533349,0.010316098972884663,189
0.34128484725952146,0.028511926505716798,0.017681360244750977,0.0038805457464367366,0.8,0.1,0.01,4,1,200,1.0,5,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 200, 'reg_alpha': 1, 'reg_lambda': 5, 'subsample': 0.9}",0.7259475218658892,0.7397959183673469,0.7317784256559767,0.7536443148688047,0.7272064186725018,0.7356745198861039,0.01021177982587356,182
0.46486339569091795,0.013510139663673072,0.016157770156860353,0.0035879108800711606,0.8,0.1,0.01,4,1,300,0.1,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 300, 'reg_alpha': 0.1, 'reg_lambda': 1, 'subsample': 0.8}",0.7332361516034985,0.7470845481049563,0.7419825072886297,0.7631195335276968,0.7396061269146609,0.7450057734878884,0.01009207538236989,21
0.4503492832183838,0.0412974852361432,0.01339273452758789,0.0025047650920853246,0.8,0.1,0.01,4,1,300,0.1,1,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 300, 'reg_alpha': 0.1, 'reg_lambda': 1, 'subsample': 0.9}",0.7346938775510204,0.7478134110787172,0.739067055393586,0.7623906705539358,0.7396061269146609,0.7447142282983841,0.009802573492537976,25
0.43559417724609373,0.022178220626132287,0.015055227279663085,0.0027060191845824006,0.8,0.1,0.01,4,1,300,0.1,5,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 300, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.8}",0.7346938775510204,0.7470845481049563,0.7361516034985423,0.7631195335276968,0.7425237053245806,0.7447146536013592,0.010226417154869044,24
0.43976764678955077,0.027453212524630684,0.01553359031677246,0.0029161371416783883,0.8,0.1,0.01,4,1,300,0.1,5,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 300, 'reg_alpha': 0.1, 'reg_lambda': 5, 'subsample': 0.9}",0.7310495626822158,0.7463556851311953,0.7325072886297376,0.7653061224489796,0.7366885485047411,0.7423814414793739,0.01264638297818257,57
0.46114630699157716,0.033911390424129176,0.016277217864990236,0.003221913314667355,0.8,0.1,0.01,4,1,300,1.0,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 300, 'reg_alpha': 1, 'reg_lambda': 1, 'subsample': 0.8}",0.7332361516034985,0.7470845481049563,0.7419825072886297,0.7653061224489796,0.738147337709701,0.745151333431153,0.011054608202029005,20
0.4297338485717773,0.013992739494382882,0.016932106018066405,0.005243063988017014,0.8,0.1,0.01,4,1,300,1.0,1,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 300, 'reg_alpha': 1, 'reg_lambda': 1, 'subsample': 0.9}",0.7346938775510204,0.7463556851311953,0.7376093294460642,0.7631195335276968,0.737417943107221,0.7438392737526396,0.010409079769367004,41
0.4434854507446289,0.023624739652354693,0.02022523880004883,0.005402195452367972,0.8,0.1,0.01,4,1,300,1.0,5,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 300, 'reg_alpha': 1, 'reg_lambda': 5, 'subsample': 0.8}",0.7339650145772595,0.7456268221574344,0.7405247813411079,0.760932944606414,0.7403355215171408,0.7442770168398714,0.009112562224105893,32
0.44318222999572754,0.021913759283746156,0.015492725372314452,0.003912013488198493,0.8,0.1,0.01,4,1,300,1.0,5,0.9,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 300, 'reg_alpha': 1, 'reg_lambda': 5, 'subsample': 0.9}",0.7354227405247813,0.7470845481049563,0.7332361516034985,0.7638483965014577,0.7359591539022611,0.7431101981273909,0.011433280913228684,51
0.2978977203369141,0.008515531049999402,0.012800645828247071,0.0013998903267409162,0.8,0.1,0.01,4,5,200,0.1,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.01, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 1, 'subsample': 0.8}",0.7317784256559767,0.7405247813411079,0.7325072886297376,0.7529154518950437,0.7337709700948213,0.7382993835233373,0.007939264865686933,83
